data; valor
31/10/2019 08:47:33;353,9486
31/10/2019 08:47:34;269,9134
31/10/2019 08:47:35;215,5354
31/10/2019 08:47:36;185,8752
31/10/2019 08:47:37;166,9957
31/10/2019 08:47:38;152,8651
31/10/2019 08:47:39;132,7023
31/10/2019 08:47:40;106,4512
31/10/2019 08:47:41;79,35464
31/10/2019 08:47:42;55,07177
31/10/2019 08:47:43;38,59486
31/10/2019 08:47:44;30,53473
31/10/2019 08:47:45;0
31/10/2019 08:49:00;0
31/10/2019 08:50:00;0
31/10/2019 08:50:41;0
31/10/2019 08:50:42;188,1343
31/10/2019 08:50:43;345,0359
31/10/2019 08:50:44;487,0988
31/10/2019 08:50:45;601,1729
31/10/2019 08:50:46;702,9364
31/10/2019 08:50:47;794,8848
31/10/2019 08:50:48;876,4186
31/10/2019 08:50:49;947,9087
31/10/2019 08:50:50;1.007,91
31/10/2019 08:50:51;1.057,30
31/10/2019 08:50:52;1.097,31
31/10/2019 08:50:53;1.127,60
31/10/2019 08:50:54;1.151,63
31/10/2019 08:50:55;1.172,04
31/10/2019 08:50:56;1.190,75
31/10/2019 08:50:57;1.201,54
31/10/2019 08:50:58;1.215,79
31/10/2019 08:50:59;1.227,11
31/10/2019 08:51:00;1.236,41
31/10/2019 08:51:01;1.243,98
31/10/2019 08:51:02;1.251,04
31/10/2019 08:51:07;1.268,57
31/10/2019 08:51:09;1.270,52
31/10/2019 08:51:11;1.271,16
31/10/2019 08:51:14;1.273,89
31/10/2019 08:51:16;1.273,29
31/10/2019 08:51:18;1.275,41
31/10/2019 08:51:22;1.277,25
31/10/2019 08:51:24;1.276,00
31/10/2019 08:51:26;1.113,76
31/10/2019 08:51:28;848,1176
31/10/2019 08:51:30;593,0837
31/10/2019 08:51:32;354,1465
31/10/2019 08:51:34;213,2241
31/10/2019 08:51:36;184,2915
31/10/2019 08:51:37;165,5264
31/10/2019 08:51:38;151,8205
31/10/2019 08:51:39;132,5376
31/10/2019 08:51:40;79,34161
31/10/2019 08:51:42;55,13695
31/10/2019 08:51:43;42,52361
31/10/2019 08:51:44;32,26004
31/10/2019 08:51:45;0
31/10/2019 08:53:00;0
31/10/2019 08:54:00;0
31/10/2019 08:54:31;0
31/10/2019 08:54:32;44,96107
31/10/2019 08:54:33;207,7739
31/10/2019 08:54:34;362,6996
31/10/2019 08:54:35;494,2115
31/10/2019 08:54:36;611,4448
31/10/2019 08:54:37;712,1359
31/10/2019 08:54:38;802,5095
31/10/2019 08:54:39;882,5075
31/10/2019 08:54:40;953,4028
31/10/2019 08:54:41;1.013,44
31/10/2019 08:54:42;1.061,93
31/10/2019 08:54:43;1.100,79
31/10/2019 08:54:44;1.130,56
31/10/2019 08:54:45;1.154,74
31/10/2019 08:54:46;1.176,75
31/10/2019 08:54:47;1.194,26
31/10/2019 08:54:48;1.204,06
31/10/2019 08:54:49;1.219,22
31/10/2019 08:54:50;1.231,48
31/10/2019 08:54:51;1.240,92
31/10/2019 08:54:52;1.247,82
31/10/2019 08:54:53;1.253,68
31/10/2019 08:54:55;1.262,08
31/10/2019 08:54:56;1.264,68
31/10/2019 08:55:01;1.274,41
31/10/2019 08:55:10;1.279,78
31/10/2019 08:55:14;1.280,75
31/10/2019 08:55:15;1.279,44
31/10/2019 08:55:19;1.280,16
31/10/2019 08:55:21;1.281,68
31/10/2019 08:55:24;1.280,39
31/10/2019 08:55:25;1.281,56
31/10/2019 08:55:26;1.225,88
31/10/2019 08:55:27;1.110,84
31/10/2019 08:55:28;970,3596
31/10/2019 08:55:29;845,3305
31/10/2019 08:55:30;721,9716
31/10/2019 08:55:31;588,9186
31/10/2019 08:55:32;457,7733
31/10/2019 08:55:33;350,9483
31/10/2019 08:55:34;268,4867
31/10/2019 08:55:35;231,3866
31/10/2019 08:55:36;193,8879
31/10/2019 08:55:37;172,3423
31/10/2019 08:55:39;140,6546
31/10/2019 08:55:40;115,8343
31/10/2019 08:55:41;89,1377
31/10/2019 08:55:42;63,5419
31/10/2019 08:55:43;43,58474
31/10/2019 08:55:44;33,38694
31/10/2019 08:55:45;0
31/10/2019 08:55:47;30,39076
31/10/2019 08:55:48;0
31/10/2019 08:57:00;0
31/10/2019 08:58:00;0
31/10/2019 08:58:31;0
31/10/2019 08:58:32;44,02258
31/10/2019 08:58:33;212,906
31/10/2019 08:58:34;368,18
31/10/2019 08:58:35;498,9686
31/10/2019 08:58:36;611,244
31/10/2019 08:58:37;711,8562
31/10/2019 08:58:38;803,1813
31/10/2019 08:58:39;885,6869
31/10/2019 08:58:40;936,3588
31/10/2019 08:58:41;1.003,36
31/10/2019 08:58:42;1.054,90
31/10/2019 08:58:43;1.095,65
31/10/2019 08:58:44;1.126,81
31/10/2019 08:58:45;1.153,84
31/10/2019 08:58:46;1.175,52
31/10/2019 08:58:47;1.193,31
31/10/2019 08:58:48;1.210,39
31/10/2019 08:58:49;1.224,40
31/10/2019 08:58:50;1.237,40
31/10/2019 08:58:51;1.247,29
31/10/2019 08:58:52;1.254,24
31/10/2019 08:58:54;1.262,65
31/10/2019 08:58:55;1.266,09
31/10/2019 08:58:57;1.271,11
31/10/2019 08:58:59;1.277,13
31/10/2019 08:59:03;1.282,21
31/10/2019 08:59:08;1.284,01
31/10/2019 08:59:09;1.282,90
31/10/2019 08:59:15;1.286,16
31/10/2019 08:59:16;1.285,27
31/10/2019 08:59:19;1.286,01
31/10/2019 08:59:24;1.285,06
31/10/2019 08:59:26;1.257,39
31/10/2019 08:59:27;1.111,86
31/10/2019 08:59:28;1.017,15
31/10/2019 08:59:29;887,7961
31/10/2019 08:59:30;765,5268
31/10/2019 08:59:31;635,9072
31/10/2019 08:59:32;500,06
31/10/2019 08:59:33;384,9289
31/10/2019 08:59:34;293,2975
31/10/2019 08:59:35;227,3566
31/10/2019 08:59:36;193,7344
31/10/2019 08:59:37;172,3382
31/10/2019 08:59:39;140,0651
31/10/2019 08:59:40;114,7015
31/10/2019 08:59:41;86,76363
31/10/2019 08:59:42;61,49606
31/10/2019 08:59:43;42,82399
31/10/2019 08:59:44;32,85489
31/10/2019 08:59:45;0
31/10/2019 08:59:47;30,51281
31/10/2019 08:59:48;0
31/10/2019 09:01:00;0
31/10/2019 09:02:00;0
31/10/2019 09:02:32;0
31/10/2019 09:02:33;165,62
31/10/2019 09:02:34;328,2023
31/10/2019 09:02:35;466,2559
31/10/2019 09:02:36;583,9489
31/10/2019 09:02:37;696,4457
31/10/2019 09:02:38;789,8043
31/10/2019 09:02:39;874,2644
31/10/2019 09:02:40;947,6166
31/10/2019 09:02:41;1.010,71
31/10/2019 09:02:42;1.062,74
31/10/2019 09:02:43;1.103,56
31/10/2019 09:02:44;1.136,47
31/10/2019 09:02:45;1.162,00
31/10/2019 09:02:46;1.183,56
31/10/2019 09:02:47;1.201,25
31/10/2019 09:02:48;1.217,99
31/10/2019 09:02:49;1.231,70
31/10/2019 09:02:50;1.243,36
31/10/2019 09:02:51;1.259,21
31/10/2019 09:02:53;1.264,89
31/10/2019 09:02:54;1.269,69
31/10/2019 09:02:56;1.276,49
31/10/2019 09:02:59;1.283,68
31/10/2019 09:03:04;1.289,43
31/10/2019 09:03:06;1.288,79
31/10/2019 09:03:08;1.290,19
31/10/2019 09:03:14;1.291,22
31/10/2019 09:03:16;1.289,58
31/10/2019 09:03:19;1.291,49
31/10/2019 09:03:20;1.290,22
31/10/2019 09:03:22;1.291,56
31/10/2019 09:03:24;1.290,50
31/10/2019 09:03:26;1.259,48
31/10/2019 09:03:27;1.156,31
31/10/2019 09:03:28;1.018,40
31/10/2019 09:03:29;892,9501
31/10/2019 09:03:30;769,8169
31/10/2019 09:03:31;628,9496
31/10/2019 09:03:32;493,1357
31/10/2019 09:03:33;378,6498
31/10/2019 09:03:34;289,1981
31/10/2019 09:03:35;228,4005
31/10/2019 09:03:36;194,4804
31/10/2019 09:03:37;173,3234
31/10/2019 09:03:39;140,0443
31/10/2019 09:03:40;113,3773
31/10/2019 09:03:41;86,33348
31/10/2019 09:03:42;60,99718
31/10/2019 09:03:43;41,5229
31/10/2019 09:03:44;32,71388
31/10/2019 09:03:45;0
31/10/2019 09:03:47;30,25094
31/10/2019 09:03:48;0
31/10/2019 09:05:00;0
31/10/2019 09:06:00;0
31/10/2019 09:06:32;0
31/10/2019 09:06:33;168,6778
31/10/2019 09:06:34;330,8774
31/10/2019 09:06:35;469,3523
31/10/2019 09:06:36;588,319
31/10/2019 09:06:37;693,8317
31/10/2019 09:06:38;788,1465
31/10/2019 09:06:39;873,1914
31/10/2019 09:06:40;953,395
31/10/2019 09:06:41;1.016,33
31/10/2019 09:06:42;1.066,89
31/10/2019 09:06:43;1.107,80
31/10/2019 09:06:44;1.139,25
31/10/2019 09:06:45;1.164,36
31/10/2019 09:06:46;1.185,31
31/10/2019 09:06:47;1.204,78
31/10/2019 09:06:48;1.221,61
31/10/2019 09:06:49;1.235,53
31/10/2019 09:06:50;1.246,81
31/10/2019 09:06:51;1.256,33
31/10/2019 09:06:54;1.272,46
31/10/2019 09:06:59;1.286,27
31/10/2019 09:07:07;1.294,32
31/10/2019 09:07:10;1.293,13
31/10/2019 09:07:12;1.295,49
31/10/2019 09:07:17;1.294,69
31/10/2019 09:07:22;1.296,44
31/10/2019 09:07:25;1.294,62
31/10/2019 09:07:26;1.263,02
31/10/2019 09:07:27;1.157,33
31/10/2019 09:07:28;1.022,44
31/10/2019 09:07:29;892,8144
31/10/2019 09:07:30;768,296
31/10/2019 09:07:31;635,7128
31/10/2019 09:07:32;490,0666
31/10/2019 09:07:33;376,7663
31/10/2019 09:07:34;287,7986
31/10/2019 09:07:35;228,1801
31/10/2019 09:07:36;195,3158
31/10/2019 09:07:37;174,0599
31/10/2019 09:07:38;159,0316
31/10/2019 09:07:39;139,0833
31/10/2019 09:07:40;112,0336
31/10/2019 09:07:41;84,57144
31/10/2019 09:07:42;59,24403
31/10/2019 09:07:43;41,16563
31/10/2019 09:07:44;31,78013
31/10/2019 09:07:45;0
31/10/2019 09:09:00;0
31/10/2019 09:10:00;0
31/10/2019 09:10:32;0
31/10/2019 09:10:33;160,2059
31/10/2019 09:10:34;323,1923
31/10/2019 09:10:35;464,3055
31/10/2019 09:10:36;592,8544
31/10/2019 09:10:37;697,1946
31/10/2019 09:10:38;792,125
31/10/2019 09:10:39;877,6474
31/10/2019 09:10:40;952,7824
31/10/2019 09:10:41;1.017,12
31/10/2019 09:10:42;1.070,76
31/10/2019 09:10:43;1.111,04
31/10/2019 09:10:44;1.142,06
31/10/2019 09:10:45;1.167,89
31/10/2019 09:10:46;1.188,61
31/10/2019 09:10:47;1.207,96
31/10/2019 09:10:48;1.225,91
31/10/2019 09:10:49;1.238,73
31/10/2019 09:10:50;1.252,05
31/10/2019 09:10:51;1.260,94
31/10/2019 09:10:52;1.266,85
31/10/2019 09:10:54;1.277,68
31/10/2019 09:10:57;1.287,40
31/10/2019 09:10:58;1.290,97
31/10/2019 09:11:00;1.294,70
31/10/2019 09:11:06;1.298,16
31/10/2019 09:11:10;1.301,90
31/10/2019 09:11:11;1.302,97
31/10/2019 09:11:18;1.299,82
31/10/2019 09:11:20;1.300,59
31/10/2019 09:11:24;1.299,24
31/10/2019 09:11:26;1.271,51
31/10/2019 09:11:27;1.167,90
31/10/2019 09:11:28;1.023,67
31/10/2019 09:11:29;893,4465
31/10/2019 09:11:30;768,5745
31/10/2019 09:11:31;635,2797
31/10/2019 09:11:32;497,8304
31/10/2019 09:11:33;382,5809
31/10/2019 09:11:34;292,308
31/10/2019 09:11:35;229,6027
31/10/2019 09:11:36;196,5233
31/10/2019 09:11:37;174,932
31/10/2019 09:11:38;159,8303
31/10/2019 09:11:39;141,0278
31/10/2019 09:11:40;114,0178
31/10/2019 09:11:41;84,70653
31/10/2019 09:11:42;59,57286
31/10/2019 09:11:43;41,63369
31/10/2019 09:11:44;32,89044
31/10/2019 09:11:45;0
31/10/2019 09:11:46;30,63783
31/10/2019 09:11:48;0
31/10/2019 09:13:00;0
31/10/2019 09:14:00;0
31/10/2019 09:15:00;0
31/10/2019 09:16:00;0
31/10/2019 09:17:00;0
31/10/2019 09:19:00;0
31/10/2019 09:20:00;0
31/10/2019 09:21:00;0
31/10/2019 09:22:00;0
31/10/2019 09:24:00;0
31/10/2019 09:25:00;0
31/10/2019 09:26:00;0
31/10/2019 09:26:44;0
31/10/2019 09:26:45;111,3179
31/10/2019 09:26:46;281,3838
31/10/2019 09:26:47;427,725
31/10/2019 09:26:48;554,5807
31/10/2019 09:26:49;664,2918
31/10/2019 09:26:50;761,9506
31/10/2019 09:26:51;850,7565
31/10/2019 09:26:52;935,4025
31/10/2019 09:26:53;1.003,95
31/10/2019 09:26:54;1.060,28
31/10/2019 09:26:55;1.104,92
31/10/2019 09:26:56;1.139,48
31/10/2019 09:26:57;1.168,42
31/10/2019 09:26:58;1.191,47
31/10/2019 09:26:59;1.212,71
31/10/2019 09:27:00;1.229,84
31/10/2019 09:27:01;1.243,65
31/10/2019 09:27:02;1.255,66
31/10/2019 09:27:03;1.266,25
31/10/2019 09:27:04;1.274,01
31/10/2019 09:27:08;1.292,40
31/10/2019 09:27:10;1.298,45
31/10/2019 09:27:13;1.304,01
31/10/2019 09:27:20;1.307,28
31/10/2019 09:27:24;1.308,07
31/10/2019 09:27:26;1.288,75
31/10/2019 09:27:27;1.194,22
31/10/2019 09:27:28;1.060,78
31/10/2019 09:27:29;927,0889
31/10/2019 09:27:30;800,9601
31/10/2019 09:27:31;667,8579
31/10/2019 09:27:32;523,0127
31/10/2019 09:27:33;403,0239
31/10/2019 09:27:34;307,5324
31/10/2019 09:27:35;241,4547
31/10/2019 09:27:36;204,219
31/10/2019 09:27:37;179,7453
31/10/2019 09:27:39;144,7083
31/10/2019 09:27:40;117,5294
31/10/2019 09:27:41;89,09505
31/10/2019 09:27:42;63,87842
31/10/2019 09:27:43;43,49646
31/10/2019 09:27:44;34,21582
31/10/2019 09:27:45;30,92636
31/10/2019 09:27:48;0
31/10/2019 09:29:00;0
31/10/2019 09:30:00;0
31/10/2019 09:30:32;0
31/10/2019 09:30:33;135,734
31/10/2019 09:30:34;300,9067
31/10/2019 09:30:35;447,9571
31/10/2019 09:30:36;569,2618
31/10/2019 09:30:37;678,1624
31/10/2019 09:30:38;780,2725
31/10/2019 09:30:39;872,1504
31/10/2019 09:30:40;949,179
31/10/2019 09:30:41;1.015,70
31/10/2019 09:30:42;1.068,29
31/10/2019 09:30:43;1.109,42
31/10/2019 09:30:44;1.144,10
31/10/2019 09:30:45;1.171,75
31/10/2019 09:30:46;1.193,81
31/10/2019 09:30:47;1.213,36
31/10/2019 09:30:48;1.229,69
31/10/2019 09:30:49;1.244,72
31/10/2019 09:30:50;1.257,19
31/10/2019 09:30:51;1.266,16
31/10/2019 09:30:52;1.274,50
31/10/2019 09:30:55;1.288,96
31/10/2019 09:30:57;1.296,87
31/10/2019 09:31:00;1.302,42
31/10/2019 09:31:05;1.304,81
31/10/2019 09:31:12;1.306,91
31/10/2019 09:31:14;1.305,78
31/10/2019 09:31:16;1.306,68
31/10/2019 09:31:24;1.305,52
31/10/2019 09:31:25;1.304,61
31/10/2019 09:31:26;1.285,20
31/10/2019 09:31:27;1.190,02
31/10/2019 09:31:28;1.055,51
31/10/2019 09:31:29;922,5795
31/10/2019 09:31:30;796,8992
31/10/2019 09:31:31;664,2313
31/10/2019 09:31:32;515,3436
31/10/2019 09:31:33;396,6997
31/10/2019 09:31:34;302,8204
31/10/2019 09:31:35;238,1457
31/10/2019 09:31:36;202,6661
31/10/2019 09:31:37;179,9391
31/10/2019 09:31:39;145,0271
31/10/2019 09:31:40;116,8664
31/10/2019 09:31:41;88,46879
31/10/2019 09:31:42;62,30716
31/10/2019 09:31:43;43,61495
31/10/2019 09:31:44;33,5872
31/10/2019 09:31:45;30,60524
31/10/2019 09:31:46;31,29844
31/10/2019 09:31:48;0
31/10/2019 09:33:00;0
31/10/2019 09:34:32;0
31/10/2019 09:34:33;143,4292
31/10/2019 09:34:34;309,5024
31/10/2019 09:34:35;451,3805
31/10/2019 09:34:36;572,7462
31/10/2019 09:34:37;681,5845
31/10/2019 09:34:38;778,4406
31/10/2019 09:34:39;866,4519
31/10/2019 09:34:40;943,3489
31/10/2019 09:34:41;1.012,85
31/10/2019 09:34:42;1.065,29
31/10/2019 09:34:43;1.105,75
31/10/2019 09:34:44;1.140,42
31/10/2019 09:34:45;1.166,95
31/10/2019 09:34:46;1.190,17
31/10/2019 09:34:47;1.209,81
31/10/2019 09:34:48;1.228,26
31/10/2019 09:34:49;1.244,09
31/10/2019 09:34:50;1.255,17
31/10/2019 09:34:51;1.265,14
31/10/2019 09:34:52;1.272,25
31/10/2019 09:34:53;1.277,39
31/10/2019 09:34:55;1.287,20
31/10/2019 09:34:56;1.288,93
31/10/2019 09:34:58;1.295,92
31/10/2019 09:35:01;1.301,06
31/10/2019 09:35:05;1.304,18
31/10/2019 09:35:09;1.303,49
31/10/2019 09:35:13;1.305,18
31/10/2019 09:35:15;1.303,64
31/10/2019 09:35:18;1.304,70
31/10/2019 09:35:20;1.303,76
31/10/2019 09:35:25;1.304,77
31/10/2019 09:35:26;1.283,14
31/10/2019 09:35:27;1.182,39
31/10/2019 09:35:28;1.047,25
31/10/2019 09:35:29;914,5881
31/10/2019 09:35:30;788,9025
31/10/2019 09:35:31;655,6439
31/10/2019 09:35:32;511,2336
31/10/2019 09:35:33;392,8907
31/10/2019 09:35:34;299,7057
31/10/2019 09:35:35;236,0453
31/10/2019 09:35:36;201,3804
31/10/2019 09:35:37;178,83
31/10/2019 09:35:39;143,7811
31/10/2019 09:35:40;114,4444
31/10/2019 09:35:41;85,8281
31/10/2019 09:35:42;60,29805
31/10/2019 09:35:43;42,04488
31/10/2019 09:35:44;33,36443
31/10/2019 09:35:45;30,10578
31/10/2019 09:35:47;31,00753
31/10/2019 09:35:48;0
31/10/2019 09:37:00;0
31/10/2019 09:38:00;0
31/10/2019 09:38:32;0
31/10/2019 09:38:33;155,9691
31/10/2019 09:38:34;319,5545
31/10/2019 09:38:35;460,5071
31/10/2019 09:38:36;580,9557
31/10/2019 09:38:37;689,6328
31/10/2019 09:38:38;786,6481
31/10/2019 09:38:39;874,4214
31/10/2019 09:38:40;951,1987
31/10/2019 09:38:41;1.017,06
31/10/2019 09:38:42;1.068,79
31/10/2019 09:38:43;1.110,89
31/10/2019 09:38:44;1.142,61
31/10/2019 09:38:45;1.168,33
31/10/2019 09:38:46;1.190,56
31/10/2019 09:38:47;1.209,81
31/10/2019 09:38:48;1.227,14
31/10/2019 09:38:49;1.240,70
31/10/2019 09:38:50;1.252,63
31/10/2019 09:38:51;1.263,50
31/10/2019 09:38:53;1.276,15
31/10/2019 09:38:54;1.280,94
31/10/2019 09:38:57;1.291,48
31/10/2019 09:38:59;1.294,26
31/10/2019 09:39:00;1.296,33
31/10/2019 09:39:04;1.300,77
31/10/2019 09:39:05;1.300,11
31/10/2019 09:39:06;1.301,35
31/10/2019 09:39:09;1.302,78
31/10/2019 09:39:10;1.302,13
31/10/2019 09:39:13;1.303,01
31/10/2019 09:39:16;1.305,17
31/10/2019 09:39:18;1.303,79
31/10/2019 09:39:22;1.305,39
31/10/2019 09:39:23;1.304,49
31/10/2019 09:39:25;1.305,11
31/10/2019 09:39:26;1.279,15
31/10/2019 09:39:27;1.176,66
31/10/2019 09:39:28;1.040,60
31/10/2019 09:39:29;908,2195
31/10/2019 09:39:30;782,4759
31/10/2019 09:39:31;648,3522
31/10/2019 09:39:32;504,8058
31/10/2019 09:39:33;388,3422
31/10/2019 09:39:34;296,61
31/10/2019 09:39:35;251,8806
31/10/2019 09:39:36;210,1539
31/10/2019 09:39:37;184,5871
31/10/2019 09:39:38;167,8068
31/10/2019 09:39:39;150,0401
31/10/2019 09:39:40;123,5431
31/10/2019 09:39:41;94,95469
31/10/2019 09:39:42;68,06371
31/10/2019 09:39:43;47,01461
31/10/2019 09:39:44;35,34035
31/10/2019 09:39:45;31,07863
31/10/2019 09:39:48;0
31/10/2019 09:41:00;0
31/10/2019 09:42:00;0
31/10/2019 09:42:32;0
31/10/2019 09:42:33;154,7717
31/10/2019 09:42:34;318,3233
31/10/2019 09:42:35;460,5408
31/10/2019 09:42:36;581,3526
31/10/2019 09:42:37;688,3495
31/10/2019 09:42:38;784,4791
31/10/2019 09:42:39;872,8714
31/10/2019 09:42:40;949,3845
31/10/2019 09:42:41;1.018,12
31/10/2019 09:42:42;1.071,32
31/10/2019 09:42:43;1.112,38
31/10/2019 09:42:44;1.134,06
31/10/2019 09:42:45;1.162,96
31/10/2019 09:42:46;1.185,99
31/10/2019 09:42:48;1.223,08
31/10/2019 09:42:49;1.238,67
31/10/2019 09:42:50;1.250,13
31/10/2019 09:42:51;1.261,19
31/10/2019 09:42:52;1.269,00
31/10/2019 09:42:53;1.274,71
31/10/2019 09:42:54;1.279,65
31/10/2019 09:42:55;1.283,88
31/10/2019 09:42:58;1.292,37
31/10/2019 09:43:00;1.295,30
31/10/2019 09:43:01;1.297,52
31/10/2019 09:43:07;1.302,49
31/10/2019 09:43:08;1.301,18
31/10/2019 09:43:11;1.302,65
31/10/2019 09:43:18;1.303,43
31/10/2019 09:43:20;1.302,83
31/10/2019 09:43:21;1.303,45
31/10/2019 09:43:26;1.276,60
31/10/2019 09:43:27;1.172,74
31/10/2019 09:43:28;1.037,94
31/10/2019 09:43:29;948,6422
31/10/2019 09:43:30;822,1918
31/10/2019 09:43:31;692,2949
31/10/2019 09:43:32;551,9211
31/10/2019 09:43:33;422,7997
31/10/2019 09:43:34;322,6454
31/10/2019 09:43:35;250,4474
31/10/2019 09:43:36;209,155
31/10/2019 09:43:37;184,0556
31/10/2019 09:43:38;166,8832
31/10/2019 09:43:39;149,8997
31/10/2019 09:43:40;122,78
31/10/2019 09:43:41;94,3865
31/10/2019 09:43:42;67,56544
31/10/2019 09:43:43;47,126
31/10/2019 09:43:44;35,96542
31/10/2019 09:43:45;31,53366
31/10/2019 09:43:48;0
31/10/2019 09:45:00;0
31/10/2019 09:46:32;0
31/10/2019 09:46:33;92,85789
31/10/2019 09:46:34;261,5955
31/10/2019 09:46:35;409,6135
31/10/2019 09:46:36;547,1907
31/10/2019 09:46:37;658,1495
31/10/2019 09:46:39;846,7388
31/10/2019 09:46:40;926,4673
31/10/2019 09:46:41;997,1451
31/10/2019 09:46:42;1.052,79
31/10/2019 09:46:43;1.098,22
31/10/2019 09:46:44;1.132,77
31/10/2019 09:46:45;1.161,02
31/10/2019 09:46:46;1.184,02
31/10/2019 09:46:47;1.203,40
31/10/2019 09:46:48;1.221,49
31/10/2019 09:46:49;1.235,58
31/10/2019 09:46:51;1.258,52
31/10/2019 09:46:52;1.266,21
31/10/2019 09:46:53;1.272,95
31/10/2019 09:46:55;1.281,28
31/10/2019 09:46:56;1.285,68
31/10/2019 09:46:59;1.294,66
31/10/2019 09:47:04;1.298,53
31/10/2019 09:47:05;1.300,25
31/10/2019 09:47:23;1.302,37
31/10/2019 09:47:24;1.303,38
31/10/2019 09:47:25;1.302,72
31/10/2019 09:47:26;1.293,35
31/10/2019 09:47:27;1.215,63
31/10/2019 09:47:28;1.085,55
31/10/2019 09:47:29;943,0586
31/10/2019 09:47:30;816,2734
31/10/2019 09:47:31;686,3452
31/10/2019 09:47:32;546,257
31/10/2019 09:47:34;322,4511
31/10/2019 09:47:35;250,7851
31/10/2019 09:47:36;208,5346
31/10/2019 09:47:37;183,8678
31/10/2019 09:47:39;150,0567
31/10/2019 09:47:41;94,67563
31/10/2019 09:47:42;67,84332
31/10/2019 09:47:43;47,13193
31/10/2019 09:47:44;35,89373
31/10/2019 09:47:45;31,46137
31/10/2019 09:47:48;0
31/10/2019 09:49:00;0
31/10/2019 09:50:32;0
31/10/2019 09:50:33;94,57668
31/10/2019 09:50:34;263,2302
31/10/2019 09:50:35;412,5907
31/10/2019 09:50:36;539,6218
31/10/2019 09:50:37;654,5597
31/10/2019 09:50:38;753,2535
31/10/2019 09:50:39;842,579
31/10/2019 09:50:40;922,0788
31/10/2019 09:50:41;994,4896
31/10/2019 09:50:42;1.051,33
31/10/2019 09:50:43;1.095,11
31/10/2019 09:50:44;1.130,21
31/10/2019 09:50:45;1.158,23
31/10/2019 09:50:46;1.181,56
31/10/2019 09:50:47;1.200,63
31/10/2019 09:50:48;1.219,22
31/10/2019 09:50:49;1.234,69
31/10/2019 09:50:50;1.247,92
31/10/2019 09:50:51;1.259,69
31/10/2019 09:50:52;1.268,05
31/10/2019 09:50:53;1.274,11
31/10/2019 09:50:55;1.281,66
31/10/2019 09:50:59;1.294,13
31/10/2019 09:51:00;1.296,20
31/10/2019 09:51:08;1.301,13
31/10/2019 09:51:18;1.302,57
31/10/2019 09:51:19;1.301,78
31/10/2019 09:51:21;1.304,06
31/10/2019 09:51:23;1.303,10
31/10/2019 09:51:25;1.299,16
31/10/2019 09:51:26;1.232,01
31/10/2019 09:51:27;1.107,35
31/10/2019 09:51:28;970,8146
31/10/2019 09:51:29;840,7228
31/10/2019 09:51:30;712,5494
31/10/2019 09:51:31;572,3113
31/10/2019 09:51:32;443,2836
31/10/2019 09:51:33;339,0211
31/10/2019 09:51:34;261,272
31/10/2019 09:51:35;214,8256
31/10/2019 09:51:36;186,6827
31/10/2019 09:51:37;168,7151
31/10/2019 09:51:38;152,7134
31/10/2019 09:51:40;100,1105
31/10/2019 09:51:41;71,87811
31/10/2019 09:51:42;49,59902
31/10/2019 09:51:43;36,52176
31/10/2019 09:51:44;31,16395
31/10/2019 09:51:46;31,91699
31/10/2019 09:51:47;30,22605
31/10/2019 09:51:48;0
31/10/2019 09:53:00;0
31/10/2019 09:54:00;0
31/10/2019 09:54:32;0
31/10/2019 09:54:33;100,3403
31/10/2019 09:54:34;268,9737
31/10/2019 09:54:35;417,9082
31/10/2019 09:54:36;545,1603
31/10/2019 09:54:37;655,6889
31/10/2019 09:54:38;758,9911
31/10/2019 09:54:39;848,5631
31/10/2019 09:54:40;927,4579
31/10/2019 09:54:41;995,3286
31/10/2019 09:54:42;1.051,58
31/10/2019 09:54:43;1.096,25
31/10/2019 09:54:44;1.132,01
31/10/2019 09:54:45;1.160,99
31/10/2019 09:54:46;1.182,72
31/10/2019 09:54:47;1.203,08
31/10/2019 09:54:48;1.221,54
31/10/2019 09:54:49;1.236,91
31/10/2019 09:54:50;1.250,38
31/10/2019 09:54:51;1.260,80
31/10/2019 09:54:52;1.269,28
31/10/2019 09:54:53;1.275,00
31/10/2019 09:54:54;1.279,00
31/10/2019 09:54:58;1.292,05
31/10/2019 09:55:05;1.299,51
31/10/2019 09:55:07;1.298,47
31/10/2019 09:55:10;1.301,35
31/10/2019 09:55:12;1.300,72
31/10/2019 09:55:13;1.301,46
31/10/2019 09:55:17;1.299,67
31/10/2019 09:55:22;1.301,89
31/10/2019 09:55:25;1.297,72
31/10/2019 09:55:26;1.234,27
31/10/2019 09:55:27;1.102,47
31/10/2019 09:55:28;967,258
31/10/2019 09:55:29;836,6418
31/10/2019 09:55:30;708,8304
31/10/2019 09:55:31;569,2571
31/10/2019 09:55:32;440,8491
31/10/2019 09:55:33;336,9634
31/10/2019 09:55:34;260,1208
31/10/2019 09:55:35;214,0121
31/10/2019 09:55:36;186,4919
31/10/2019 09:55:37;168,6796
31/10/2019 09:55:38;152,365
31/10/2019 09:55:39;128,9134
31/10/2019 09:55:40;100,5051
31/10/2019 09:55:41;73,16854
31/10/2019 09:55:42;50,4836
31/10/2019 09:55:43;37,10121
31/10/2019 09:55:44;31,28423
31/10/2019 09:55:45;30,3641
31/10/2019 09:55:46;31,27948
31/10/2019 09:55:47;0
31/10/2019 09:57:00;0
31/10/2019 09:58:00;0
31/10/2019 09:58:32;0
