timestamp;value
31/10/2019 06:31:57;518.2292
31/10/2019 06:33:00;518.2292
31/10/2019 06:34:00;518.2292
31/10/2019 06:35:00;518.2292
31/10/2019 06:36:00;518.2292
31/10/2019 06:37:00;518.2292
31/10/2019 06:38:01;518.2292
31/10/2019 06:39:02;518.2292
31/10/2019 06:40:08;518.2292
31/10/2019 06:41:08;517.3611
31/10/2019 06:42:08;518.2292
31/10/2019 06:43:14;517.3611
31/10/2019 06:44:15;517.3611
31/10/2019 06:45:23;517.3611
31/10/2019 06:46:28;512.1528
31/10/2019 06:47:30;512.1528
31/10/2019 06:48:32;512.1528
31/10/2019 06:49:34;512.1528
31/10/2019 06:50:36;512.1528
31/10/2019 06:51:40;512.1528
31/10/2019 06:52:47;512.1528
31/10/2019 06:53:49;512.1528
31/10/2019 06:54:50;512.5868
31/10/2019 06:56:00;512.5868
31/10/2019 06:57:00;512.5868
31/10/2019 06:58:00;512.5868
31/10/2019 06:59:00;512.5868
31/10/2019 07:00:00;512.5868
31/10/2019 07:01:13;512.1528
31/10/2019 07:02:30;505.2083
31/10/2019 07:03:47;505.2083
31/10/2019 07:04:52;503.9063
31/10/2019 07:06:00;504.3403
31/10/2019 07:07:01;504.3403
31/10/2019 07:08:03;504.3403
31/10/2019 07:09:03;504.3403
31/10/2019 07:10:04;504.3403
